User ID,Traveler name,Traveler age,Traveler gender,Traveler nationality,Profile Type,Climate Pref,Primary Dest Type,Acc Pref,Transport Core Modes,Traveler Continent
U0635,Clara,44,Female,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Marche;Scooter;Bateau,Europe
U0636,Daniel,31,Male,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Randonnée;Métro;Vélo,South America
U0637,Charlotte,24,Female,Canadian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Voiture (si isolé);Voiture;Transports Publics,North America
U0638,Hoàng,40,Male,Vietnamese,Culturel/Histoire,Temperate,City,Villa,Voiture;Scooter;Bus,Asia
U0639,Isabella,23,Female,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Scooter;Voiture (si isolé);Transports Publics,South America
U0640,Thandi,38,Female,South African,Plage/Détente,Hot,Beach,Guesthouse,Randonnée;Taxi;Voiture (si isolé),Africa
U0641,Emma,59,Female,Canadian,Culturel/Histoire,Temperate,City,Hotel,Bateau;Randonnée;Bus,North America
U0642,Mostafa,23,Male,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Villa,Marche;Tuk-Tuk;Scooter,Africa
U0643,Sergio,32,Male,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Villa,Tuk-Tuk;Bus;Bateau,Europe
U0644,Camille,64,Female,French,Exotique/Budget,Hot,Cultural/Nature,Hostel,Vélo;Marche;Métro,Europe
U0645,Lucas,51,Male,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Tuk-Tuk;Bus;Vélo,Europe
U0646,David,41,Male,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture (si isolé);Tuk-Tuk;Bateau,Europe
U0647,Lily,38,Female,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Scooter;Voiture;Bateau,Oceania
U0648,Mia,19,Female,German,Plage/Détente,Hot,Beach,Airbnb,Vélo;4x4;Scooter,Europe
U0649,Gabriel,49,Male,Colombian,Culturel/Histoire,Temperate,City,Guesthouse,Tuk-Tuk;Marche;Randonnée,South America
U0650,Elias,56,Male,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Vélo;Scooter;Bateau,Europe
U0651,Amelia,37,Female,Canadian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Taxi;Tuk-Tuk;Scooter,North America
U0652,Yulia,52,Female,Russian,Urbain/Luxe/Shopping,Temperate,City,Villa,Scooter;Transports Publics;Taxi,Europe
U0653,Min-Ji,51,Female,South Korean,Plage/Détente,Hot,Beach,Villa,Voiture;Randonnée;Bus,Asia
U0654,Paulina,67,Female,Mexican,Aventure/Nature,Temperate,Adventure/Nature,Villa,Vélo;Bateau;4x4,North America
U0655,Kiên,59,Male,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Hotel,4x4;Taxi;Randonnée,Asia
U0656,Ryan,48,Male,American,Plage/Détente,Hot,Beach,Villa,Voiture;Transports Publics;Tuk-Tuk,North America
U0657,Hugo,33,Male,Spanish,Culturel/Histoire,Temperate,City,Villa,Bus;4x4;Tuk-Tuk,Europe
U0658,Alessandro,54,Male,Italian,Plage/Détente,Hot,Beach,Airbnb,Taxi;Tuk-Tuk;4x4,Europe
U0659,Phương,63,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Taxi;Randonnée;Bus,Asia
U0660,Emma,43,Female,Swedish,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Voiture (si isolé);Tuk-Tuk;Marche,Europe
U0661,Sofía,46,Female,Colombian,Plage/Détente,Hot,Beach,Airbnb,Transports Publics;Randonnée;Vélo,South America
U0662,Rina,32,Female,Japanese,Plage/Détente,Hot,Beach,Guesthouse,Voiture;4x4;Bateau,Asia
U0663,Aisha,35,Female,Indian,Culturel/Histoire,Temperate,City,Airbnb,Bateau;4x4;Randonnée,Asia
U0664,Ksenia,27,Female,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Taxi;Marche;Scooter,Europe
U0665,Arjun,48,Male,Indian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Bus;4x4;Scooter,Asia
U0666,Ye-Eun,57,Female,South Korean,Urbain/Luxe/Shopping,Temperate,City,Villa,Randonnée;Métro;Voiture,Asia
U0667,Alex,56,Male,American,Culturel/Histoire,Temperate,City,Hotel,Scooter;Bateau;Voiture,North America
U0668,Thandi,60,Female,South African,Aventure/Nature,Temperate,Adventure/Nature,Villa,Bateau;Randonnée;4x4,Africa
U0669,Aisha,34,Female,Saudi,Culturel/Histoire,Temperate,City,Villa,Bateau;Marche;Tuk-Tuk,Asia
U0670,Clara,32,Female,German,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Transports Publics;Tuk-Tuk;Randonnée,Europe
U0671,Hoàng,66,Male,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Hostel,Scooter;Bateau;Vélo,Asia
U0672,Kemi,55,Female,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Bateau;Transports Publics;Randonnée,Africa
U0673,Jessica,22,Female,American,Plage/Détente,Hot,Beach,Airbnb,Bus;Scooter;Transports Publics,North America
U0674,Sarah,43,Female,American,Culturel/Histoire,Temperate,City,Airbnb,Voiture;Voiture (si isolé);Bateau,North America
U0675,Lata,38,Female,Indian,Culturel/Histoire,Temperate,City,Guesthouse,Randonnée;Transports Publics;Voiture (si isolé),Asia
U0676,Lindiwe,27,Female,South African,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Randonnée;Scooter;Tuk-Tuk,Africa
U0677,Davi,20,Male,Brazilian,Plage/Détente,Hot,Beach,Airbnb,Métro;Scooter;Bateau,South America
U0678,Kaito,42,Male,Japanese,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Transports Publics;Voiture;Voiture (si isolé),Asia
U0679,Greta,40,Female,German,Culturel/Histoire,Temperate,City,Guesthouse,Voiture (si isolé);Marche;Taxi,Europe
U0680,Bandar,62,Male,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Métro;Voiture (si isolé);4x4,Asia
U0681,Mostafa,55,Male,Egyptian,Plage/Détente,Hot,Beach,Guesthouse,Bateau;4x4;Transports Publics,Africa
U0682,Emma,58,Female,French,Urbain/Luxe/Shopping,Temperate,City,Villa,Vélo;Taxi;Marche,Europe
U0683,Damilola,43,Female,Nigerian,Culturel/Histoire,Temperate,City,Hotel,Scooter;Bus;Tuk-Tuk,Africa
U0684,Emma,57,Female,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture;Métro;Voiture (si isolé),Europe
U0685,Daniela,36,Female,Spanish,Urbain/Luxe/Shopping,Temperate,City,Hostel,Voiture;Voiture (si isolé);Transports Publics,Europe
U0686,Fatima,27,Female,Saudi,Plage/Détente,Hot,Beach,Hotel,Randonnée;Taxi;4x4,Asia
U0687,Anil,20,Male,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Taxi;Scooter;Transports Publics,Asia
U0688,Da-Eun,32,Female,South Korean,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Bus;Tuk-Tuk;4x4,Asia
U0689,Rohan,43,Male,Indian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Taxi;Marche;Tuk-Tuk,Asia
U0690,Owen,62,Male,Canadian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Tuk-Tuk;Métro;Marche,North America
U0691,Saud,56,Male,Saudi,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bus;Vélo;4x4,Asia
U0692,Olivia,55,Female,American,Culturel/Histoire,Temperate,City,Hostel,Vélo;Transports Publics;Bateau,North America
U0693,Yazeed,52,Male,Saudi,Plage/Détente,Hot,Beach,Hotel,Voiture;Marche;Scooter,Asia
U0694,Alba,58,Female,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Bateau;Transports Publics;4x4,Europe
U0695,Ayanda,41,Female,South African,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Vélo;Marche;Tuk-Tuk,Africa
U0696,Tshepo,18,Male,South African,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Vélo;Taxi;Transports Publics,Africa
U0697,Arthur,56,Male,Brazilian,Culturel/Histoire,Temperate,City,Hostel,4x4;Tuk-Tuk;Voiture (si isolé),South America
U0698,Vivek,47,Male,Indian,Culturel/Histoire,Temperate,City,Hotel,Voiture;Bus;Marche,Asia
U0699,Themba,52,Male,South African,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;4x4;Voiture (si isolé),Africa
U0700,Khaya,49,Male,South African,Plage/Détente,Hot,Beach,Airbnb,Métro;4x4;Bateau,Africa
U0701,William,48,Male,Swedish,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Voiture;Randonnée;Marche,Europe
U0702,Quỳnh,48,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Randonnée;Vélo;Marche,Asia
U0703,Isabella,18,Female,American,Culturel/Histoire,Temperate,City,Villa,Voiture (si isolé);Marche;Randonnée,North America
U0704,Vikram,69,Male,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Transports Publics;Bus;Métro,Asia
U0705,Polina,20,Female,Russian,Plage/Détente,Hot,Beach,Airbnb,Bus;Randonnée;Transports Publics,Europe
U0706,Isabella,21,Female,Canadian,Culturel/Histoire,Temperate,City,Guesthouse,4x4;Vélo;Bateau,North America
U0707,Pablo,36,Male,Spanish,Urbain/Luxe/Shopping,Temperate,City,Hotel,Vélo;Bateau;Bus,Europe
U0708,Mateus,69,Male,Brazilian,Culturel/Histoire,Temperate,City,Hotel,Randonnée;Taxi;Scooter,South America
U0709,Lindiwe,45,Female,South African,Plage/Détente,Hot,Beach,Hostel,Marche;Métro;Vélo,Africa
U0710,Sofia,20,Female,Brazilian,Plage/Détente,Hot,Beach,Guesthouse,Bateau;Scooter;Bus,South America
U0711,Ksenia,49,Female,Russian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Vélo;4x4;Taxi,Europe
U0712,Sakura,22,Female,Japanese,Culturel/Histoire,Temperate,City,Guesthouse,Randonnée;Taxi;Métro,Asia
U0713,Musa,41,Male,South African,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Voiture (si isolé);Randonnée;Taxi,Africa
U0714,Isabella,30,Female,Canadian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Bateau;Métro;Marche,North America
U0715,Evelyn,36,Female,American,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Randonnée;Vélo;Scooter,North America
U0716,Sofia,60,Female,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Tuk-Tuk;Taxi;Métro,Europe
U0717,Anna,66,Female,Russian,Culturel/Histoire,Temperate,City,Guesthouse,Taxi;Transports Publics;Métro,Europe
U0718,Vy,48,Female,Vietnamese,Plage/Détente,Hot,Beach,Villa,Marche;4x4;Voiture (si isolé),Asia
U0719,Sifiso,57,Male,South African,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Tuk-Tuk;Voiture;Voiture (si isolé),Africa
U0720,Jack,42,Male,Australian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Voiture (si isolé);Vélo;Scooter,Oceania
U0721,Mia,48,Female,Canadian,Culturel/Histoire,Temperate,City,Hostel,4x4;Voiture (si isolé);Tuk-Tuk,North America
U0722,Leonardo,67,Male,Italian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Métro;Transports Publics;4x4,Europe
U0723,Mia,41,Female,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture (si isolé);Scooter;Vélo,Oceania
U0724,Inès,41,Female,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Scooter;Tuk-Tuk;Voiture,Europe
U0725,Claudia,64,Female,Spanish,Plage/Détente,Hot,Beach,Guesthouse,Vélo;Scooter;Métro,Europe
U0726,Thomas,59,Male,French,Plage/Détente,Hot,Beach,Hostel,Voiture (si isolé);Voiture;Transports Publics,Europe
U0727,Su-Min,37,Female,South Korean,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Transports Publics;Scooter;Randonnée,Asia
U0728,Bheki,69,Male,South African,Culturel/Histoire,Temperate,City,Hotel,Métro;Voiture (si isolé);Randonnée,Africa
U0729,Vikram,36,Male,Indian,Exotique/Budget,Hot,Cultural/Nature,Villa,4x4;Voiture (si isolé);Transports Publics,Asia
U0730,Priya,67,Female,Indian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Scooter;Vélo;Bateau,Asia
U0731,Isabella,47,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Hotel,Transports Publics;Scooter;Randonnée,North America
U0732,Koharu,37,Female,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;Métro;Bus,Asia
U0733,Thomas,43,Male,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Voiture (si isolé);Voiture;Tuk-Tuk,Europe
U0734,Yuto,63,Male,Japanese,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Voiture;Transports Publics;Randonnée,Asia
U0735,Ngọc,21,Female,Vietnamese,Plage/Détente,Hot,Beach,Hotel,Voiture;Randonnée;4x4,Asia
U0736,Simon,56,Male,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Tuk-Tuk;Voiture (si isolé);Bus,Europe
U0737,Min-Ji,54,Female,South Korean,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Transports Publics;Tuk-Tuk;Bus,Asia
U0738,Ji-Min,22,Female,South Korean,Culturel/Histoire,Temperate,City,Guesthouse,Bateau;Randonnée;Vélo,Asia
U0739,Kaito,56,Male,Japanese,Plage/Détente,Hot,Beach,Villa,Métro;Bus;Voiture (si isolé),Asia
U0740,Rina,64,Female,Japanese,Plage/Détente,Hot,Beach,Hotel,4x4;Randonnée;Voiture,Asia
U0741,Inès,51,Female,French,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Tuk-Tuk;Bus;4x4,Europe
U0742,Salomé,40,Female,Colombian,Culturel/Histoire,Temperate,City,Guesthouse,Voiture (si isolé);Métro;Voiture,South America
U0743,Amelia,21,Female,Canadian,Culturel/Histoire,Temperate,City,Hotel,Métro;4x4;Bateau,North America
U0744,David,51,Male,Mexican,Culturel/Histoire,Temperate,City,Villa,4x4;Randonnée;Vélo,North America
U0745,Andrei,38,Male,Russian,Plage/Détente,Hot,Beach,Airbnb,Voiture;Voiture (si isolé);Taxi,Europe
U0746,Emma,48,Female,Italian,Plage/Détente,Hot,Beach,Airbnb,4x4;Randonnée;Transports Publics,Europe
U0747,Manuel,57,Male,Mexican,Culturel/Histoire,Temperate,City,Villa,Voiture (si isolé);Voiture;Marche,North America
U0748,Da-Eun,35,Female,South Korean,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Marche;Transports Publics;Scooter,Asia
U0749,Alice,43,Female,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Marche;Voiture;Métro,Europe
U0750,Noah,50,Male,German,Culturel/Histoire,Temperate,City,Hotel,Bus;Transports Publics;Randonnée,Europe
U0751,Fatima,24,Female,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Taxi;Marche;Scooter,Africa
U0752,Noura,54,Female,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Marche;Métro;Taxi,Asia
U0753,Miguel,60,Male,Brazilian,Culturel/Histoire,Temperate,City,Hostel,Voiture (si isolé);4x4;Taxi,South America
U0754,Olivia,51,Female,American,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture (si isolé);Transports Publics;Randonnée,North America
U0755,Saud,34,Male,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Villa,Taxi;Tuk-Tuk;4x4,Asia
U0756,Ingrid,24,Female,German,Culturel/Histoire,Temperate,City,Villa,Taxi;Tuk-Tuk;4x4,Europe
U0757,Ravi,32,Male,Indian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Bus;Marche;Scooter,Asia
U0758,Hiroshi,47,Male,Japanese,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Randonnée;Marche;Scooter,Asia
U0759,Greta,36,Female,Italian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Vélo;Bus;Randonnée,Europe
U0760,Tùng,52,Male,Vietnamese,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Tuk-Tuk;Transports Publics;Bateau,Asia
U0761,Alexandre,68,Male,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Bus;Vélo;Randonnée,Europe
U0762,Sara,53,Female,Egyptian,Plage/Détente,Hot,Beach,Airbnb,Vélo;Voiture;Scooter,Africa
U0763,Sofia,44,Female,Italian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Scooter;Voiture (si isolé);Transports Publics,Europe
U0764,José,43,Male,Colombian,Culturel/Histoire,Temperate,City,Hostel,Transports Publics;Voiture (si isolé);Métro,South America
U0765,Liam,52,Male,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Bateau;Randonnée;Bus,North America
U0766,Andrea,33,Male,Italian,Culturel/Histoire,Temperate,City,Guesthouse,Vélo;Randonnée;Scooter,Europe
U0767,Zanele,25,Female,South African,Plage/Détente,Hot,Beach,Villa,Voiture;Bus;Marche,Africa
U0768,Amelia,68,Female,American,Urbain/Luxe/Shopping,Temperate,City,Hostel,Vélo;4x4;Voiture,North America
U0769,Jorge,19,Male,Spanish,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Marche;4x4;Bus,Europe
U0770,Nicolás,59,Male,Colombian,Urbain/Luxe/Shopping,Temperate,City,Villa,Voiture;Bus;Randonnée,South America
U0771,Miguel,18,Male,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;Vélo;Voiture (si isolé),South America
U0772,Mandla,29,Male,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,4x4;Taxi;Scooter,Africa
U0773,Jacob,51,Male,American,Aventure/Nature,Temperate,Adventure/Nature,Villa,Taxi;Randonnée;Marche,North America
U0774,Ryan,67,Male,American,Culturel/Histoire,Temperate,City,Guesthouse,Marche;Bus;Tuk-Tuk,North America
U0775,Andrei,54,Male,Russian,Plage/Détente,Hot,Beach,Hotel,Métro;Taxi;Tuk-Tuk,Europe
U0776,Tara,56,Female,Indian,Plage/Détente,Hot,Beach,Guesthouse,Tuk-Tuk;Voiture (si isolé);Marche,Asia
U0777,Simone,28,Male,Italian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Transports Publics;Randonnée;Scooter,Europe
U0778,Paul,29,Male,German,Exotique/Budget,Hot,Cultural/Nature,Hotel,Bateau;Marche;Voiture,Europe
U0779,Ava,44,Female,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Marche;Vélo;Tuk-Tuk,North America
U0780,Ada,53,Female,Nigerian,Culturel/Histoire,Temperate,City,Hostel,Transports Publics;Métro;Tuk-Tuk,Africa
U0781,José,31,Male,Colombian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Randonnée;Tuk-Tuk;Voiture (si isolé),South America
U0782,Mariana,21,Female,Colombian,Culturel/Histoire,Temperate,City,Villa,Voiture (si isolé);Vélo;Métro,South America
U0783,Laura,68,Female,Brazilian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Voiture (si isolé);Bateau;Transports Publics,South America
U0784,Yasmin,40,Female,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Tuk-Tuk;Bus;Vélo,Africa
U0785,Nikita,44,Male,Russian,Culturel/Histoire,Temperate,City,Guesthouse,Scooter;Métro;Vélo,Europe
U0786,Elena,30,Female,Russian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Tuk-Tuk;Randonnée;Métro,Europe
U0787,Phương,53,Female,Vietnamese,Plage/Détente,Hot,Beach,Villa,Voiture (si isolé);Voiture;4x4,Asia
U0788,Lucas,67,Male,Canadian,Culturel/Histoire,Temperate,City,Hostel,Bus;Vélo;4x4,North America
U0789,Tae-Hyun,54,Male,South Korean,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Bateau;Transports Publics;Bus,Asia
U0790,Lorenzo,19,Male,Italian,Culturel/Histoire,Temperate,City,Hotel,4x4;Taxi;Bateau,Europe
U0791,Yuto,67,Male,Japanese,Exotique/Budget,Hot,Cultural/Nature,Hostel,Tuk-Tuk;Bus;Voiture (si isolé),Asia
U0792,Ethan,57,Male,American,Exotique/Budget,Hot,Cultural/Nature,Villa,Marche;Bus;Transports Publics,North America
U0793,Mia,67,Female,Canadian,Plage/Détente,Hot,Beach,Airbnb,Tuk-Tuk;Bus;Transports Publics,North America
U0794,Alice,45,Female,Swedish,Plage/Détente,Hot,Beach,Villa,Randonnée;Bateau;Transports Publics,Europe
U0795,Minh,30,Male,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Bateau;Métro;Voiture (si isolé),Asia
U0796,Miyu,30,Female,Japanese,Culturel/Histoire,Temperate,City,Hotel,Vélo;Métro;Voiture (si isolé),Asia
U0797,Natalia,47,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Vélo;Randonnée,North America
U0798,Seo-Yeon,62,Female,South Korean,Plage/Détente,Hot,Beach,Guesthouse,Bateau;Randonnée;Bus,Asia
U0799,Salomé,68,Female,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Scooter;Voiture;Bateau,South America
U0800,Ji-Min,60,Female,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture;Vélo;Randonnée,Asia
U0801,Clara,27,Female,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Voiture;Bus;Voiture (si isolé),Europe
U0802,Priya,20,Female,Indian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Bateau;Marche;Bus,Asia
U0803,Turki,63,Male,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Tuk-Tuk;Métro;Bus,Asia
U0804,Emma,42,Female,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Métro;Scooter;Randonnée,North America
U0805,Louis,55,Male,French,Plage/Détente,Hot,Beach,Villa,Transports Publics;Scooter;Bus,Europe
U0806,Maha,28,Female,Saudi,Plage/Détente,Hot,Beach,Villa,Voiture;Bateau;Tuk-Tuk,Asia
U0807,Maxim,56,Male,Russian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Marche;Tuk-Tuk;Voiture,Europe
U0808,Gustav,36,Male,Swedish,Culturel/Histoire,Temperate,City,Hotel,Bus;Transports Publics;Bateau,Europe
U0809,Kiên,68,Male,Vietnamese,Exotique/Budget,Hot,Cultural/Nature,Hotel,Marche;Taxi;Tuk-Tuk,Asia
U0810,Amahle,43,Female,South African,Plage/Détente,Hot,Beach,Guesthouse,Vélo;Transports Publics;Bateau,Africa
U0811,Rahul,66,Male,Indian,Culturel/Histoire,Temperate,City,Villa,Tuk-Tuk;Voiture (si isolé);Métro,Asia
U0812,Dmitry,65,Male,Russian,Culturel/Histoire,Temperate,City,Hotel,Scooter;Transports Publics;4x4,Europe
U0813,Lucas,63,Male,Canadian,Culturel/Histoire,Temperate,City,Hostel,4x4;Bus;Métro,North America
U0814,Davi,53,Male,Brazilian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Bateau;Métro;Tuk-Tuk,South America
U0815,Dmitry,42,Male,Russian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bus;Voiture;Randonnée,Europe
U0816,Ludwig,51,Male,German,Culturel/Histoire,Temperate,City,Airbnb,Bus;Voiture;Transports Publics,Europe
U0817,Gabriela,46,Female,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Voiture;Taxi;Marche,South America
U0818,Gabriela,21,Female,Colombian,Urbain/Luxe/Shopping,Temperate,City,Hotel,4x4;Transports Publics;Voiture,South America
U0819,Yui,64,Female,Japanese,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,4x4;Voiture;Vélo,Asia
U0820,Manon,32,Female,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Tuk-Tuk;Voiture (si isolé);Transports Publics,Europe
U0821,Heloísa,46,Female,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Vélo;Bus;Taxi,South America
U0822,Aurora,28,Female,Italian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,4x4;Taxi;Transports Publics,Europe
U0823,Ebba,49,Female,Swedish,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Bus;Randonnée;Transports Publics,Europe
U0824,Gabriel,35,Male,French,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Randonnée;Taxi;Bus,Europe
U0825,Ji-Min,65,Female,South Korean,Culturel/Histoire,Temperate,City,Hostel,Tuk-Tuk;Transports Publics;Scooter,Asia
U0826,Jeanne,53,Female,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Randonnée;Bus;Marche,Europe
U0827,Gabriela,35,Female,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Scooter;4x4;Métro,South America
U0828,Nicolás,42,Male,Colombian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Taxi;Transports Publics;Randonnée,South America
U0829,Alejandro,41,Male,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Scooter;Métro;Bateau,South America
U0830,Aoi,42,Female,Japanese,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Métro;Voiture (si isolé);Voiture,Asia
U0831,Youssef,41,Male,Egyptian,Plage/Détente,Hot,Beach,Villa,Randonnée;Marche;Bus,Africa
U0832,Heloísa,29,Female,Brazilian,Culturel/Histoire,Temperate,City,Hotel,Métro;Taxi;Bateau,South America
U0833,Enzo,40,Male,Brazilian,Culturel/Histoire,Temperate,City,Villa,Vélo;Randonnée;Métro,South America
U0834,Ricardo,40,Male,Mexican,Urbain/Luxe/Shopping,Temperate,City,Hotel,Bus;Randonnée;Marche,North America
U0835,Emeka,64,Male,Nigerian,Culturel/Histoire,Temperate,City,Villa,Scooter;Transports Publics;Voiture,Africa
U0836,Linh,60,Female,Vietnamese,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Bateau;Scooter;Transports Publics,Asia
U0837,Riku,40,Male,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Bus;Voiture (si isolé);4x4,Asia
U0838,Olivia,66,Female,Canadian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Métro;Taxi;Voiture (si isolé),North America
U0839,Mario,21,Male,Spanish,Culturel/Histoire,Temperate,City,Airbnb,Bateau;Randonnée;Marche,Europe
U0840,Enzo,20,Male,Brazilian,Culturel/Histoire,Temperate,City,Guesthouse,Randonnée;Scooter;4x4,South America
U0841,Lucas,49,Male,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Voiture;Marche;Métro,South America
U0842,Salma,44,Female,Egyptian,Plage/Détente,Hot,Beach,Hotel,Tuk-Tuk;Scooter;Bus,Africa
U0843,Tùng,47,Male,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Vélo;Voiture (si isolé);Scooter,Asia
U0844,Hans,40,Male,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Taxi;Métro;Marche,Europe
U0845,Natalia,60,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Taxi;Vélo;Bateau,North America
U0846,Yumi,31,Female,Japanese,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Bus;Marche;4x4,Asia
